Field,StrategyOrDate,REBALANCE_INTERVAL,ESCAPE_WEEKLY_CHANGE_LIMIT,Value
AggReturn,2021-04-26 00:00:00,M,0.2,-0.0092712550607287
AggReturn,2021-04-26 00:00:00,W,0.1,0.0114597768792199
AggReturn,2021-04-26 00:00:00,W,0.2,0.0114597768792199
AggReturn,2021-04-27 00:00:00,M,0.1,0.0074918611145164
AggReturn,2021-04-27 00:00:00,M,0.2,0.0074918611145164
AggReturn,2021-04-27 00:00:00,W,0.1,0.0228850990352973
AggReturn,2021-04-27 00:00:00,W,0.2,0.0228850990352973
AggReturn,2021-04-28 00:00:00,M,0.1,-0.0010207806606005
AggReturn,2021-04-28 00:00:00,M,0.2,-0.0010207806606005
AggReturn,2021-04-28 00:00:00,W,0.1,-0.0203608562691131
AggReturn,2021-04-28 00:00:00,W,0.2,-0.0203608562691131
AggReturn,2021-04-29 00:00:00,M,0.1,-0.0046015902554559
AggReturn,2021-04-29 00:00:00,M,0.2,-0.0046015902554559
AggReturn,2021-04-29 00:00:00,W,0.1,0.0184615192513002
AggReturn,2021-04-29 00:00:00,W,0.2,0.0184615192513002
AggReturn,2021-04-30 00:00:00,M,0.1,0.0061524864883237
AggReturn,2021-04-30 00:00:00,M,0.2,0.0061524864883237
AggReturn,2021-04-30 00:00:00,W,0.1,-0.042058996616154
AggReturn,2021-04-30 00:00:00,W,0.2,-0.042058996616154
AggReturn,2021-05-03 00:00:00,M,0.1,0.0135069276256239
AggReturn,2021-05-03 00:00:00,M,0.2,0.0135069276256239
AggReturn,2021-05-03 00:00:00,W,0.1,0.0104500630331418
AggReturn,2021-05-03 00:00:00,W,0.2,0.0104500630331418
AggReturn,2021-05-04 00:00:00,M,0.1,0.0209495279309679
AggReturn,2021-05-04 00:00:00,M,0.2,0.0209495279309679
AggReturn,2021-05-04 00:00:00,W,0.1,-0.0182647960547039
AggReturn,2021-05-04 00:00:00,W,0.2,-0.0182647960547039
AggReturn,2021-05-05 00:00:00,M,0.1,0.0259857344974079
AggReturn,2021-05-05 00:00:00,M,0.2,0.0259857344974079
AggReturn,2021-05-05 00:00:00,W,0.1,0.0259857344974079
AggReturn,2021-05-05 00:00:00,W,0.2,0.0259857344974079
AggReturn,2021-05-06 00:00:00,M,0.1,0.0241940645866929
AggReturn,2021-05-06 00:00:00,M,0.2,0.0241940645866929
AggReturn,2021-05-06 00:00:00,W,0.1,0.0241940645866929
AggReturn,2021-05-06 00:00:00,W,0.2,0.0241940645866929
AggReturn,2021-05-07 00:00:00,M,0.1,-0.0390076494748153
AggReturn,2021-05-07 00:00:00,M,0.2,-0.0390076494748153
AggReturn,2021-05-07 00:00:00,W,0.1,-0.0390076494748153
AggReturn,2021-05-07 00:00:00,W,0.2,-0.0390076494748153
AggReturn,2021-05-10 00:00:00,M,0.1,0.0775856027185268
AggReturn,2021-05-10 00:00:00,M,0.2,0.0775856027185268
AggReturn,2021-05-10 00:00:00,W,0.1,0.0775856027185268
AggReturn,2021-05-10 00:00:00,W,0.2,0.0775856027185268
AggReturn,2021-05-11 00:00:00,M,0.1,-0.0197711461850764
AggReturn,2021-05-11 00:00:00,M,0.2,-0.0197711461850764
AggReturn,2021-05-11 00:00:00,W,0.1,-0.0197777326471865
AggReturn,2021-05-11 00:00:00,W,0.2,-0.0197777326471865
AggReturn,2021-05-12 00:00:00,M,0.1,0.0009038002649235
AggReturn,2021-05-12 00:00:00,M,0.2,0.0009038002649235
AggReturn,2021-05-12 00:00:00,W,0.1,0.029073646591458
AggReturn,2021-05-12 00:00:00,W,0.2,0.029073646591458
AggReturn,2021-05-13 00:00:00,M,0.1,-0.0251318643517147
AggReturn,2021-05-13 00:00:00,M,0.2,-0.0251318643517147
AggReturn,2021-05-13 00:00:00,W,0.1,-0.0244067847135276
AggReturn,2021-05-13 00:00:00,W,0.2,-0.0244067847135276
AggReturn,2021-05-14 00:00:00,M,0.1,0.0009973253547304
AggReturn,2021-05-14 00:00:00,M,0.2,0.0009973253547304
AggReturn,2021-05-14 00:00:00,W,0.1,0.0159530666340741
AggReturn,2021-05-14 00:00:00,W,0.2,0.0159530666340741
AggReturn,2021-05-17 00:00:00,M,0.1,-0.0028347717311077
AggReturn,2021-05-17 00:00:00,M,0.2,-0.0028347717311077
AggReturn,2021-05-17 00:00:00,W,0.1,-0.0157551952143425
AggReturn,2021-05-17 00:00:00,W,0.2,-0.0157551952143425
AggReturn,2021-05-18 00:00:00,M,0.1,-0.0127608229478778
AggReturn,2021-05-18 00:00:00,M,0.2,-0.0127608229478778
AggReturn,2021-05-18 00:00:00,W,0.1,0.0229949640276842
AggReturn,2021-05-18 00:00:00,W,0.2,0.0229949640276842
AggReturn,2021-05-19 00:00:00,M,0.1,-0.0654786549544005
AggReturn,2021-05-19 00:00:00,M,0.2,-0.0654786549544005
AggReturn,2021-05-19 00:00:00,W,0.1,-0.0654786549544005
AggReturn,2021-05-19 00:00:00,W,0.2,-0.0654786549544005
AggReturn,2021-05-20 00:00:00,M,0.1,-0.0020435817761997
AggReturn,2021-05-20 00:00:00,M,0.2,-0.0020435817761997
AggReturn,2021-05-20 00:00:00,W,0.1,-0.0020435817761997
AggReturn,2021-05-20 00:00:00,W,0.2,-0.0020435817761997
AggReturn,2021-05-21 00:00:00,M,0.1,0.0254770956111003
AggReturn,2021-05-21 00:00:00,M,0.2,0.0254770956111003
AggReturn,2021-05-21 00:00:00,W,0.1,0.0254770956111003
AggReturn,2021-05-21 00:00:00,W,0.2,0.0254770956111003
AggReturn,2021-05-24 00:00:00,M,0.1,-0.0237345382285778
AggReturn,2021-05-24 00:00:00,M,0.2,-0.0237345382285778
AggReturn,2021-05-24 00:00:00,W,0.1,-0.0237345382285778
AggReturn,2021-05-24 00:00:00,W,0.2,-0.0237345382285778
AggReturn,2021-05-25 00:00:00,M,0.1,-0.0113704308871959
AggReturn,2021-05-25 00:00:00,M,0.2,-0.0113704308871959
AggReturn,2021-05-25 00:00:00,W,0.1,-0.0113704308871959
AggReturn,2021-05-25 00:00:00,W,0.2,-0.0113704308871959
AggReturn,2021-05-26 00:00:00,M,0.1,-0.0148700061489721
AggReturn,2021-05-26 00:00:00,M,0.2,-0.0148700061489721
AggReturn,2021-05-26 00:00:00,W,0.1,-0.0148700061489721
AggReturn,2021-05-26 00:00:00,W,0.2,-0.0148700061489721
AggReturn,2021-05-27 00:00:00,M,0.1,-0.0292365876769473
AggReturn,2021-05-27 00:00:00,M,0.2,-0.0292365876769473
AggReturn,2021-05-27 00:00:00,W,0.1,-0.0292365876769473
AggReturn,2021-05-27 00:00:00,W,0.2,-0.0292365876769473
AggReturn,2021-05-28 00:00:00,M,0.1,0.0123630504304002
AggReturn,2021-05-28 00:00:00,M,0.2,0.0123630504304002
AggReturn,2021-05-28 00:00:00,W,0.1,0.0123630504304002
AggReturn,2021-05-28 00:00:00,W,0.2,0.0123630504304002
AggReturn,2021-06-01 00:00:00,M,0.1,0.002618412924553
AggReturn,2021-06-01 00:00:00,M,0.2,0.002618412924553
AggReturn,2021-06-01 00:00:00,W,0.1,0.002618412924553
AggReturn,2021-06-01 00:00:00,W,0.2,0.002618412924553
AggReturn,2021-06-02 00:00:00,M,0.1,0.0079333480529879
AggReturn,2021-06-02 00:00:00,M,0.2,0.0079333480529879
AggReturn,2021-06-02 00:00:00,W,0.1,0.0079333480529879
AggReturn,2021-06-02 00:00:00,W,0.2,0.0079333480529879
AggReturn,2021-06-03 00:00:00,M,0.1,-0.006572295923648
AggReturn,2021-06-03 00:00:00,M,0.2,-0.006572295923648
AggReturn,2021-06-03 00:00:00,W,0.1,-0.006572295923648
AggReturn,2021-06-03 00:00:00,W,0.2,-0.006572295923648
AggReturn,2021-06-04 00:00:00,M,0.1,0.0296607092737239
AggReturn,2021-06-04 00:00:00,M,0.2,0.0296607092737239
AggReturn,2021-06-04 00:00:00,W,0.1,0.0296607092737239
AggReturn,2021-06-04 00:00:00,W,0.2,0.0296607092737239
AggReturn,2021-06-07 00:00:00,M,0.1,-0.0017922545307966
AggReturn,2021-06-07 00:00:00,M,0.2,-0.0017922545307966
AggReturn,2021-06-07 00:00:00,W,0.1,-0.0017922545307966
AggReturn,2021-06-07 00:00:00,W,0.2,-0.0017922545307966
AggReturn,2021-06-08 00:00:00,M,0.1,0.002180633791948
AggReturn,2021-06-08 00:00:00,M,0.2,0.002180633791948
AggReturn,2021-06-08 00:00:00,W,0.1,0.002180633791948
AggReturn,2021-06-08 00:00:00,W,0.2,0.002180633791948
AggReturn,2021-06-09 00:00:00,M,0.1,0.0103862545147468
AggReturn,2021-06-09 00:00:00,M,0.2,0.0103862545147468
AggReturn,2021-06-09 00:00:00,W,0.1,0.0103862545147468
AggReturn,2021-06-09 00:00:00,W,0.2,0.0103862545147468
AggReturn,2021-06-10 00:00:00,M,0.1,-0.0285847533252341
AggReturn,2021-06-10 00:00:00,M,0.2,-0.0285847533252341
AggReturn,2021-06-10 00:00:00,W,0.1,-0.0285847533252341
AggReturn,2021-06-10 00:00:00,W,0.2,-0.0285847533252341
AggReturn,2021-06-11 00:00:00,M,0.1,-0.0102699442584561
AggReturn,2021-06-11 00:00:00,M,0.2,-0.0102699442584561
AggReturn,2021-06-11 00:00:00,W,0.1,-0.0102699442584561
AggReturn,2021-06-11 00:00:00,W,0.2,-0.0102699442584561
AggReturn,2021-06-14 00:00:00,M,0.1,0.0092178494835001
AggReturn,2021-06-14 00:00:00,M,0.2,0.0092178494835001
AggReturn,2021-06-14 00:00:00,W,0.1,0.0092178494835001
AggReturn,2021-06-14 00:00:00,W,0.2,0.0092178494835001
AggReturn,2021-06-15 00:00:00,M,0.1,-0.0121464821619476
AggReturn,2021-06-15 00:00:00,M,0.2,-0.0121464821619476
AggReturn,2021-06-15 00:00:00,W,0.1,-0.0121464821619476
AggReturn,2021-06-15 00:00:00,W,0.2,-0.0121464821619476
AggReturn,2021-06-16 00:00:00,M,0.1,0.0008423714734412
AggReturn,2021-06-16 00:00:00,M,0.2,0.0008423714734412
AggReturn,2021-06-16 00:00:00,W,0.1,0.0008423714734412
AggReturn,2021-06-16 00:00:00,W,0.2,0.0008423714734412
AggReturn,2021-06-17 00:00:00,M,0.1,0.001462359058715
AggReturn,2021-06-17 00:00:00,M,0.2,0.001462359058715
AggReturn,2021-06-17 00:00:00,W,0.1,0.001462359058715
AggReturn,2021-06-17 00:00:00,W,0.2,0.001462359058715
AggReturn,2021-06-18 00:00:00,M,0.1,-0.0363502121243619
AggReturn,2021-06-18 00:00:00,M,0.2,-0.0363502121243619
AggReturn,2021-06-18 00:00:00,W,0.1,-0.0363502121243619
AggReturn,2021-06-18 00:00:00,W,0.2,-0.0363502121243619
AggReturn,2021-06-21 00:00:00,M,0.1,0.0220435098446211
AggReturn,2021-06-21 00:00:00,M,0.2,0.0220435098446211
AggReturn,2021-06-21 00:00:00,W,0.1,0.0220435098446211
AggReturn,2021-06-21 00:00:00,W,0.2,0.0220435098446211
AggReturn,2021-06-22 00:00:00,M,0.1,0.0279584201502967
AggReturn,2021-06-22 00:00:00,M,0.2,0.0279584201502967
AggReturn,2021-06-22 00:00:00,W,0.1,0.0279543214506532
AggReturn,2021-06-22 00:00:00,W,0.2,0.0279543214506532
AggReturn,2021-06-23 00:00:00,M,0.1,0.0051976608587743
AggReturn,2021-06-23 00:00:00,M,0.2,0.0051976608587743
AggReturn,2021-06-23 00:00:00,W,0.1,-0.0013603696098563
AggReturn,2021-06-23 00:00:00,W,0.2,-0.0013603696098563
AggReturn,2021-06-24 00:00:00,M,0.1,0.0128890266730945
AggReturn,2021-06-24 00:00:00,M,0.2,0.0128890266730945
AggReturn,2021-06-24 00:00:00,W,0.1,0.0144080756676177
AggReturn,2021-06-24 00:00:00,W,0.2,0.0144080756676177
AggReturn,2021-06-25 00:00:00,M,0.1,-0.0019509654660441
AggReturn,2021-06-25 00:00:00,M,0.2,-0.0019509654660441
AggReturn,2021-06-25 00:00:00,W,0.1,-0.0167599605498944
AggReturn,2021-06-25 00:00:00,W,0.2,-0.0167599605498944
AggReturn,2021-06-28 00:00:00,M,0.1,-0.0044210037508511
AggReturn,2021-06-28 00:00:00,M,0.2,-0.0044210037508511
AggReturn,2021-06-28 00:00:00,W,0.1,-0.0179958820907022
AggReturn,2021-06-28 00:00:00,W,0.2,-0.0179958820907022
AggReturn,2021-06-29 00:00:00,M,0.1,0.0015881384781025
AggReturn,2021-06-29 00:00:00,M,0.2,0.0015881384781025
AggReturn,2021-06-29 00:00:00,W,0.1,0.0030702416175187
AggReturn,2021-06-29 00:00:00,W,0.2,0.0030702416175187
AggReturn,2021-06-30 00:00:00,M,0.1,0.0059541831890443
AggReturn,2021-06-30 00:00:00,M,0.2,0.0059541831890443
AggReturn,2021-06-30 00:00:00,W,0.1,0.0147613784262814
AggReturn,2021-06-30 00:00:00,W,0.2,0.0147613784262814
AggReturn,2021-07-01 00:00:00,M,0.1,0.0001119369902288
AggReturn,2021-07-01 00:00:00,M,0.2,0.0001119369902288
AggReturn,2021-07-01 00:00:00,W,0.1,0.0214107092216866
AggReturn,2021-07-01 00:00:00,W,0.2,0.0214107092216866
AggReturn,2021-07-02 00:00:00,M,0.1,-0.0012948169462007
AggReturn,2021-07-02 00:00:00,M,0.2,-0.0012948169462007
AggReturn,2021-07-02 00:00:00,W,0.1,-0.0012948169462007
AggReturn,2021-07-02 00:00:00,W,0.2,-0.0012948169462007
AggReturn,2021-07-06 00:00:00,M,0.1,-0.0123956864350666
AggReturn,2021-07-06 00:00:00,M,0.2,-0.0123956864350666
AggReturn,2021-07-06 00:00:00,W,0.1,-0.0123956864350666
AggReturn,2021-07-06 00:00:00,W,0.2,-0.0123956864350666
AggReturn,2021-07-07 00:00:00,M,0.1,-0.0327034135175473
AggReturn,2021-07-07 00:00:00,M,0.2,-0.0327034135175473
AggReturn,2021-07-07 00:00:00,W,0.1,-0.0327034135175473
AggReturn,2021-07-07 00:00:00,W,0.2,-0.0327034135175473
AggReturn,2021-07-08 00:00:00,M,0.1,-0.0603039702643536
AggReturn,2021-07-08 00:00:00,M,0.2,-0.0603039702643536
AggReturn,2021-07-08 00:00:00,W,0.1,-0.0603039702643536
AggReturn,2021-07-08 00:00:00,W,0.2,-0.0603039702643536
AggReturn,2021-07-09 00:00:00,M,0.1,0.0229615339408266
AggReturn,2021-07-09 00:00:00,M,0.2,0.0229615339408266
AggReturn,2021-07-09 00:00:00,W,0.1,0.0229615339408266
AggReturn,2021-07-09 00:00:00,W,0.2,0.0229615339408266
AggReturn,2021-07-12 00:00:00,M,0.1,0.0117170702508195
AggReturn,2021-07-12 00:00:00,M,0.2,0.0117170702508195
AggReturn,2021-07-12 00:00:00,W,0.1,0.0117170702508195
AggReturn,2021-07-12 00:00:00,W,0.2,0.0117170702508195
AggReturn,2021-07-13 00:00:00,M,0.1,0.0317872237693519
AggReturn,2021-07-13 00:00:00,M,0.2,0.0317872237693519
AggReturn,2021-07-13 00:00:00,W,0.1,0.0317828916773314
AggReturn,2021-07-13 00:00:00,W,0.2,0.0317828916773314
AggReturn,2021-07-14 00:00:00,M,0.1,-0.0018290187166286
AggReturn,2021-07-14 00:00:00,M,0.2,-0.0018290187166286
AggReturn,2021-07-14 00:00:00,W,0.1,-0.0158902755662638
AggReturn,2021-07-14 00:00:00,W,0.2,-0.0158902755662638
AggReturn,2021-07-15 00:00:00,M,0.1,-0.0638708109707137
AggReturn,2021-07-15 00:00:00,M,0.2,-0.0638708109707137
AggReturn,2021-07-15 00:00:00,W,0.1,-0.0469404758364787
AggReturn,2021-07-15 00:00:00,W,0.2,-0.0469404758364787
AggReturn,2021-07-16 00:00:00,M,0.1,0.0134393357146485
AggReturn,2021-07-16 00:00:00,M,0.2,0.0134393357146485
AggReturn,2021-07-16 00:00:00,W,0.1,0.0158291890221232
AggReturn,2021-07-16 00:00:00,W,0.2,0.0158291890221232
AggReturn,2021-07-19 00:00:00,M,0.1,-0.068215432393926
AggReturn,2021-07-19 00:00:00,M,0.2,-0.068215432393926
AggReturn,2021-07-19 00:00:00,W,0.1,-0.0472627964108667
AggReturn,2021-07-19 00:00:00,W,0.2,-0.0472627964108667
AggReturn,2021-07-20 00:00:00,M,0.1,0.0317841744674873
AggReturn,2021-07-20 00:00:00,M,0.2,0.0317841744674873
AggReturn,2021-07-20 00:00:00,W,0.1,0.0424254710991798
AggReturn,2021-07-20 00:00:00,W,0.2,0.0424254710991798
AggReturn,2021-07-21 00:00:00,M,0.1,0.0608673429865656
AggReturn,2021-07-21 00:00:00,M,0.2,0.0608673429865656
AggReturn,2021-07-21 00:00:00,W,0.1,0.0326101270195421
AggReturn,2021-07-21 00:00:00,W,0.2,0.0326101270195421
AggReturn,2021-07-22 00:00:00,M,0.1,0.0134750490488784
AggReturn,2021-07-22 00:00:00,M,0.2,0.0134750490488784
AggReturn,2021-07-22 00:00:00,W,0.1,0.0019797211757173
AggReturn,2021-07-22 00:00:00,W,0.2,0.0019797211757173
AggReturn,2021-07-23 00:00:00,M,0.1,-0.0112697887916204
AggReturn,2021-07-23 00:00:00,M,0.2,-0.0112697887916204
AggReturn,2021-07-23 00:00:00,W,0.1,0.0032347325233336
AggReturn,2021-07-23 00:00:00,W,0.2,0.0032347325233336
AggReturn,2021-07-26 00:00:00,M,0.1,-0.0117639527535032
AggReturn,2021-07-26 00:00:00,M,0.2,-0.0117639527535032
AggReturn,2021-07-26 00:00:00,W,0.1,-0.0036331571777141
AggReturn,2021-07-26 00:00:00,W,0.2,-0.0036331571777141
AggReturn,2021-07-27 00:00:00,M,0.1,0.0024305531627513
AggReturn,2021-07-27 00:00:00,M,0.2,0.0024305531627513
AggReturn,2021-07-27 00:00:00,W,0.1,0.0023448587040374
AggReturn,2021-07-27 00:00:00,W,0.2,0.0023448587040374
AggReturn,2021-07-28 00:00:00,M,0.1,-0.0260614847553031
AggReturn,2021-07-28 00:00:00,M,0.2,-0.0260614847553031
AggReturn,2021-07-28 00:00:00,W,0.1,-0.0081254201879429
AggReturn,2021-07-28 00:00:00,W,0.2,-0.0081254201879429
AggReturn,2021-07-29 00:00:00,M,0.1,0.0275861192735085
AggReturn,2021-07-29 00:00:00,M,0.2,0.0275861192735085
AggReturn,2021-07-29 00:00:00,W,0.1,0.0140586344212689
AggReturn,2021-07-29 00:00:00,W,0.2,0.0140586344212689
AggReturn,2021-07-30 00:00:00,M,0.1,-0.0220131899170838
AggReturn,2021-07-30 00:00:00,M,0.2,-0.0220131899170838
AggReturn,2021-07-30 00:00:00,W,0.1,-0.0081069826934845
AggReturn,2021-07-30 00:00:00,W,0.2,-0.0081069826934845
AggReturn,2021-08-02 00:00:00,M,0.1,0.0252471972141412
AggReturn,2021-08-02 00:00:00,M,0.2,0.0252471972141412
AggReturn,2021-08-02 00:00:00,W,0.1,0.0087853078991415
AggReturn,2021-08-02 00:00:00,W,0.2,0.0087853078991415
AggReturn,2021-08-03 00:00:00,M,0.1,-0.0176007484464924
AggReturn,2021-08-03 00:00:00,M,0.2,-0.0176007484464924
AggReturn,2021-08-03 00:00:00,W,0.1,-0.0087784791959528
AggReturn,2021-08-03 00:00:00,W,0.2,-0.0087784791959528
AggReturn,2021-08-04 00:00:00,M,0.1,0.0057217578702271
AggReturn,2021-08-04 00:00:00,M,0.2,0.0057217578702271
AggReturn,2021-08-04 00:00:00,W,0.1,0.0057217578702271
AggReturn,2021-08-04 00:00:00,W,0.2,0.0057217578702271
AggReturn,2021-08-05 00:00:00,M,0.1,0.0123673523604229
AggReturn,2021-08-05 00:00:00,M,0.2,0.0123673523604229
AggReturn,2021-08-05 00:00:00,W,0.1,0.0123673523604229
AggReturn,2021-08-05 00:00:00,W,0.2,0.0123673523604229
AggReturn,2021-08-06 00:00:00,M,0.1,0.0020172155061615
AggReturn,2021-08-06 00:00:00,M,0.2,0.0020172155061615
AggReturn,2021-08-06 00:00:00,W,0.1,0.0020172155061615
AggReturn,2021-08-06 00:00:00,W,0.2,0.0020172155061615
AggReturn,2021-08-09 00:00:00,M,0.1,-0.0088890376102099
AggReturn,2021-08-09 00:00:00,M,0.2,-0.0088890376102099
AggReturn,2021-08-09 00:00:00,W,0.1,-0.0088890376102099
AggReturn,2021-08-09 00:00:00,W,0.2,-0.0088890376102099
AggReturn,2021-08-10 00:00:00,M,0.1,0.0094664948814922
AggReturn,2021-08-10 00:00:00,M,0.2,0.0094664948814922
AggReturn,2021-08-10 00:00:00,W,0.1,0.0094635058132805
AggReturn,2021-08-10 00:00:00,W,0.2,0.0094635058132805
AggReturn,2021-08-11 00:00:00,M,0.1,-0.0025870584331533
AggReturn,2021-08-11 00:00:00,M,0.2,-0.0025870584331533
AggReturn,2021-08-11 00:00:00,W,0.1,-0.0031695206230539
AggReturn,2021-08-11 00:00:00,W,0.2,-0.0031695206230539
AggReturn,2021-08-12 00:00:00,M,0.1,-0.0083492637599799
AggReturn,2021-08-12 00:00:00,M,0.2,-0.0083492637599799
AggReturn,2021-08-12 00:00:00,W,0.1,-0.0060729542680494
AggReturn,2021-08-12 00:00:00,W,0.2,-0.0060729542680494
AggReturn,2021-08-13 00:00:00,M,0.1,0.0140114626728232
AggReturn,2021-08-13 00:00:00,M,0.2,0.0140114626728232
AggReturn,2021-08-13 00:00:00,W,0.1,0.0145982109000745
AggReturn,2021-08-13 00:00:00,W,0.2,0.0145982109000745
AggReturn,2021-08-16 00:00:00,M,0.1,-0.0065243222752808
AggReturn,2021-08-16 00:00:00,M,0.2,-0.0065243222752808
AggReturn,2021-08-16 00:00:00,W,0.1,-0.0144690027456979
AggReturn,2021-08-16 00:00:00,W,0.2,-0.0144690027456979
AggReturn,2021-08-17 00:00:00,M,0.1,-0.004338469780466
AggReturn,2021-08-17 00:00:00,M,0.2,-0.004338469780466
AggReturn,2021-08-17 00:00:00,W,0.1,-0.0114327936222524
AggReturn,2021-08-17 00:00:00,W,0.2,-0.0114327936222524
AggReturn,2021-08-18 00:00:00,M,0.1,-0.0068041084611711
AggReturn,2021-08-18 00:00:00,M,0.2,-0.0068041084611711
AggReturn,2021-08-18 00:00:00,W,0.1,-0.0068041084611711
AggReturn,2021-08-18 00:00:00,W,0.2,-0.0068041084611711
AggReturn,2021-08-19 00:00:00,M,0.1,-0.0426367387201414
AggReturn,2021-08-19 00:00:00,M,0.2,-0.0426367387201414
AggReturn,2021-08-19 00:00:00,W,0.1,-0.0426367387201414
AggReturn,2021-08-19 00:00:00,W,0.2,-0.0426367387201414
AggReturn,2021-08-20 00:00:00,M,0.1,0.0062634777443103
AggReturn,2021-08-20 00:00:00,M,0.2,0.0062634777443103
AggReturn,2021-08-20 00:00:00,W,0.1,0.0062634777443103
AggReturn,2021-08-20 00:00:00,W,0.2,0.0062634777443103
AggReturn,2021-08-23 00:00:00,M,0.1,0.0131190435430225
AggReturn,2021-08-23 00:00:00,M,0.2,0.0131190435430225
AggReturn,2021-08-23 00:00:00,W,0.1,0.0131190435430225
AggReturn,2021-08-23 00:00:00,W,0.2,0.0131190435430225
AggReturn,2021-08-24 00:00:00,M,0.1,-3.0333008188998534e-05
AggReturn,2021-08-24 00:00:00,M,0.2,-3.0333008188998534e-05
AggReturn,2021-08-24 00:00:00,W,0.1,-3.380934011903546e-05
AggReturn,2021-08-24 00:00:00,W,0.2,-3.0333008188998534e-05
AggReturn,2021-08-25 00:00:00,M,0.1,0.0055807667491499
AggReturn,2021-08-25 00:00:00,M,0.2,0.0055807667491499
AggReturn,2021-08-25 00:00:00,W,0.1,-0.0031215103408193
AggReturn,2021-08-25 00:00:00,W,0.2,0.0055807667491499
AggReturn,2021-08-26 00:00:00,M,0.1,0.0257510597185302
AggReturn,2021-08-26 00:00:00,M,0.2,0.0257510597185302
AggReturn,2021-08-26 00:00:00,W,0.1,0.0212704630763889
AggReturn,2021-08-26 00:00:00,W,0.2,0.0257510597185302
AggReturn,2021-08-27 00:00:00,M,0.1,-0.0160861356365609
AggReturn,2021-08-27 00:00:00,M,0.2,-0.0160861356365609
AggReturn,2021-08-27 00:00:00,W,0.1,-0.0012892880051315
AggReturn,2021-08-27 00:00:00,W,0.2,-0.0160861356365609
AggReturn,2021-08-30 00:00:00,M,0.1,0.0216503418817211
AggReturn,2021-08-30 00:00:00,M,0.2,0.0216503418817211
AggReturn,2021-08-30 00:00:00,W,0.1,0.0098844565475693
AggReturn,2021-08-30 00:00:00,W,0.2,0.0216503418817211
AggReturn,2021-08-31 00:00:00,M,0.1,-0.0054317402075774
AggReturn,2021-08-31 00:00:00,M,0.2,-0.0054317402075774
AggReturn,2021-08-31 00:00:00,W,0.1,0.0137314459994544
AggReturn,2021-08-31 00:00:00,W,0.2,-0.005433939809816
AggReturn,2021-09-01 00:00:00,M,0.1,-0.0269910818582506
AggReturn,2021-09-01 00:00:00,M,0.2,-0.0269910818582506
AggReturn,2021-09-01 00:00:00,W,0.1,-0.005801211678219
AggReturn,2021-09-01 00:00:00,W,0.2,-0.005801211678219
AggReturn,2021-09-02 00:00:00,M,0.1,-0.0032174869408255
AggReturn,2021-09-02 00:00:00,M,0.2,-0.0032174869408255
AggReturn,2021-09-02 00:00:00,W,0.1,-0.0032174869408255
AggReturn,2021-09-02 00:00:00,W,0.2,-0.0032174869408255
AggReturn,2021-09-03 00:00:00,M,0.1,-0.0193595754051658
AggReturn,2021-09-03 00:00:00,M,0.2,-0.0193595754051658
AggReturn,2021-09-03 00:00:00,W,0.1,-0.0193595754051658
AggReturn,2021-09-03 00:00:00,W,0.2,-0.0193595754051658
AggReturn,2021-09-07 00:00:00,M,0.1,-0.0140939896203431
AggReturn,2021-09-07 00:00:00,M,0.2,-0.0140939896203431
AggReturn,2021-09-07 00:00:00,W,0.1,-0.0140939896203431
AggReturn,2021-09-07 00:00:00,W,0.2,-0.0140939896203431
AggReturn,2021-09-08 00:00:00,M,0.1,-0.0287735307354276
AggReturn,2021-09-08 00:00:00,M,0.2,-0.0287735307354276
AggReturn,2021-09-08 00:00:00,W,0.1,-0.0287788456529989
AggReturn,2021-09-08 00:00:00,W,0.2,-0.0287788456529989
AggReturn,2021-09-09 00:00:00,M,0.1,-0.0004558866895585
AggReturn,2021-09-09 00:00:00,M,0.2,-0.0004558866895585
AggReturn,2021-09-09 00:00:00,W,0.1,-0.0245388703091978
AggReturn,2021-09-09 00:00:00,W,0.2,-0.0245388703091978
AggReturn,2021-09-10 00:00:00,M,0.1,-0.0006443527121793
AggReturn,2021-09-10 00:00:00,M,0.2,-0.0006443527121793
AggReturn,2021-09-10 00:00:00,W,0.1,0.001719496035168
AggReturn,2021-09-10 00:00:00,W,0.2,0.001719496035168
AggReturn,2021-09-13 00:00:00,M,0.1,-0.0011740662465792
AggReturn,2021-09-13 00:00:00,M,0.2,-0.0011740662465792
AggReturn,2021-09-13 00:00:00,W,0.1,-0.0242573451829143
AggReturn,2021-09-13 00:00:00,W,0.2,-0.0242573451829143
AggReturn,2021-09-14 00:00:00,M,0.1,0.0050880913994035
AggReturn,2021-09-14 00:00:00,M,0.2,0.0050880913994035
AggReturn,2021-09-14 00:00:00,W,0.1,0.001361107823411
AggReturn,2021-09-14 00:00:00,W,0.2,0.001361107823411
AggReturn,2021-09-15 00:00:00,M,0.1,-0.018747337231636
AggReturn,2021-09-15 00:00:00,M,0.2,-0.018747337231636
AggReturn,2021-09-15 00:00:00,W,0.1,-0.0082253896449274
AggReturn,2021-09-15 00:00:00,W,0.2,-0.0082253896449274
AggReturn,2021-09-16 00:00:00,M,0.1,0.0070292844133906
AggReturn,2021-09-16 00:00:00,M,0.2,0.0070292844133906
AggReturn,2021-09-16 00:00:00,W,0.1,0.0204117009750812
AggReturn,2021-09-16 00:00:00,W,0.2,0.0204117009750812
AggReturn,2021-09-17 00:00:00,M,0.1,-0.0060979937200819
